108,3,590,704
108,4,209,728
108,5,513,713
108,7,-51,1004
108,8,208,728
108,9,-146,1136
108,13,55,704
108,14,534,759
109,1,1843,825
109,2,1211,722
109,3,583,705
109,4,212,727
109,5,512,712
109,8,210,728
109,9,-149,1138
109,13,58,705
109,14,534,760
110,1,1843,825
110,2,1208,724
110,3,581,705
110,4,215,728
110,5,509,711
110,8,213,724
110,9,-152,1140
110,13,60,706
110,14,533,760
111,1,1843,825
111,2,1205,724
111,3,578,705
111,4,219,728
111,5,508,711
111,8,215,724
111,9,-156,1142
111,13,61,706
111,14,533,761
112,1,1842,825
112,2,1202,724
112,3,574,705
112,4,221,728
112,5,505,709
112,8,217,724
112,9,-159,1145
112,13,64,706
112,14,533,761
113,1,1842,825
113,2,1200,724
113,3,571,705
113,4,224,727
113,5,501,707
113,8,220,723
113,13,68,706
113,14,532,762
114,1,1842,825
114,2,1197,724
114,3,568,705
114,4,227,726
114,5,496,706
114,8,222,723
114,13,70,707
114,14,532,762
115,1,1841,825
115,2,1194,725
115,3,564,705
115,4,232,725
115,5,492,707
115,8,224,723
115,13,73,707
115,14,531,763
116,1,1841,825
116,2,1195,723
116,3,561,704
116,4,233,727
116,5,488,707
116,8,239,728
116,13,75,707
116,14,531,763
117,1,1841,825
117,2,1195,722
117,3,558,704
117,4,234,728
117,5,486,708
117,8,246,729
117,13,78,708
117,14,530,764
118,1,1841,825
118,2,1194,721
118,3,554,704
118,4,236,730
118,5,485,709
118,8,247,729
118,13,80,710
118,14,530,764
119,1,1841,825
119,2,1191,721
119,3,563,707
119,4,239,730
119,5,483,709
119,8,250,731
119,13,86,709
119,14,530,765
120,1,1840,825
120,2,1188,720
120,3,560,707
120,4,241,730
120,5,481,710
120,8,250,732
120,13,86,709
120,14,529,765
121,1,1840,825
121,2,1185,720
121,3,558,707
121,4,244,731
121,5,478,710
121,8,250,734
121,13,88,709
121,14,529,766
122,1,1840,824
122,2,1181,722
122,3,555,708
122,4,247,731
122,5,476,705
122,8,253,733
122,13,91,712
122,14,528,766
123,1,1840,825
123,2,1178,722
123,3,553,708
123,4,250,731
123,5,473,705
123,8,252,731
123,13,95,713
123,14,528,767
124,1,1841,824
124,2,1175,724
124,3,550,708
124,4,252,729
124,5,471,704
124,8,254,730
124,13,98,716
124,14,528,768
125,1,1841,825
125,2,1172,724
125,3,548,708
125,4,255,730
125,5,468,704
125,8,257,729
125,13,101,716
125,14,527,768
126,1,1841,824
126,2,1169,724
126,3,545,708
126,4,258,730
126,5,465,703
126,8,260,730
126,13,104,717
126,14,527,769
127,1,1841,823
127,2,1166,723
127,3,543,708
127,4,261,730
127,5,462,703
127,8,264,731
127,13,106,717
127,14,526,769
128,1,1841,823
128,2,1163,724
128,3,540,709
128,4,263,730
128,5,460,702
128,8,267,729
128,13,108,716
128,14,526,770
128,19,13,718
129,1,1841,821
129,2,1161,724
129,3,538,709
129,4,266,730
129,5,457,702
129,8,269,725
129,13,109,713
129,14,526,770
129,19,15,717
130,1,1841,817
130,2,1158,724
130,3,535,709
130,4,269,730
130,5,454,702
130,8,271,726
130,13,111,711
130,14,525,771
130,19,18,717
131,1,1840,817
131,2,1156,724
131,3,517,700
131,4,272,731
131,5,451,701
131,8,274,728
131,13,114,710
131,14,525,771
131,19,20,716
132,1,1840,816
132,2,1153,724
132,3,515,701
132,4,280,729
132,5,449,701
132,8,275,729
132,13,117,713
132,14,524,772
132,19,23,719
132,20,850,1003
133,1,1840,815
133,2,1150,724
133,3,513,701
133,4,284,731
133,5,446,700
133,8,277,731
133,13,118,714
133,14,524,772
133,19,25,719
133,20,847,1003
133,21,1846,825
134,1,1840,814
134,2,1148,724
134,3,512,704
134,4,288,733
134,5,443,700
134,8,280,731
134,13,120,717
134,14,523,773
134,19,24,722
134,20,844,1003
134,21,1844,824
135,1,1840,813
135,2,1145,724
135,3,511,705
135,4,292,733
135,5,440,700
135,8,282,731
135,13,123,718
135,14,523,773
135,19,28,719
135,20,841,1003
135,21,1846,824
136,1,1840,813
136,2,1142,719
136,3,508,705
136,4,295,735
136,5,437,699
136,8,284,732
136,13,125,719
136,14,523,774
136,19,31,721
136,20,838,1003
136,21,1843,824
137,1,1840,812
137,2,1138,718
137,3,505,706
137,4,296,737
137,5,435,699
137,8,287,732
137,13,127,720
137,14,522,774
137,19,30,721
137,20,835,1003
137,21,1836,824
138,1,1840,811
138,2,1136,718
138,3,496,703
138,4,298,739
138,5,432,698
138,8,289,732
138,13,130,721
138,14,522,775
138,19,32,720
138,20,832,1004
138,21,1828,824
139,1,1840,810
139,2,1134,716
139,3,491,704
139,4,298,738
139,5,429,698
139,8,292,732
139,13,133,722
139,14,521,775
139,19,34,720
139,20,829,1004
139,21,1837,825
140,1,1840,810
140,2,1132,718
140,3,490,704
140,4,300,737
140,5,420,705
140,8,294,732
140,13,136,722
140,14,521,776
140,19,37,720
140,20,826,1004
140,21,1839,822
141,1,1840,809
141,2,1130,719
141,3,487,704
141,4,301,734
141,5,417,706
141,8,296,733
141,13,140,724
141,14,521,776
141,19,43,719
141,20,823,1004
141,21,1840,823
142,1,1840,808
142,2,1127,719
142,3,482,701
142,4,306,734
142,5,415,706
142,8,299,733
142,13,144,724
142,14,520,777
142,19,45,722
142,20,819,1004
142,21,1840,823
143,1,1840,807
143,2,1125,718
143,3,480,700
143,4,309,735
143,5,412,707
143,8,301,733
143,13,146,721
143,14,520,777
143,19,46,721
143,20,816,1004
143,21,1841,823
144,1,1839,806
144,2,1122,719
144,3,477,700
144,4,314,735
144,5,410,704
144,8,304,733
144,13,149,719
144,14,519,778
144,19,48,719
144,20,813,1004
144,21,1841,823
145,1,1839,806
145,2,1119,719
145,3,474,700
145,4,318,737
145,5,408,704
145,8,306,734
145,13,152,718
145,14,519,778
145,19,51,720
145,20,810,1004
145,21,1841,824
146,1,1839,805
146,2,1117,718
146,3,471,699
146,4,320,736
146,5,400,700
146,8,309,734
146,13,155,718
146,14,518,779
146,19,54,720
146,20,807,1004
146,21,1841,824
147,1,1839,804
147,2,1114,718
147,3,467,699
147,4,324,734
147,5,399,702
147,8,311,734
147,13,157,719
147,14,518,779
147,19,55,719
147,20,804,1004
147,21,1841,825
148,1,1839,803
148,2,1112,718
148,3,464,699
148,4,325,734
148,5,395,706
148,8,313,734
148,13,160,717
148,14,518,780
148,19,57,719
148,20,801,1004
148,21,1841,825
149,1,1839,803
149,2,1109,718
149,3,461,698
149,4,329,736
149,5,392,704
149,8,316,735
149,13,162,718
149,14,517,780
149,19,59,718
149,20,798,1004
149,21,1841,826
150,1,1839,802
150,2,1107,718
150,3,458,698
150,4,333,737
150,5,390,704
150,8,329,734
150,13,164,717
150,14,517,781
150,19,62,717
150,20,795,1004
150,21,1841,826
151,1,1839,801
151,2,1104,718
151,3,455,697
151,4,335,738
151,5,390,705
151,8,332,734
151,13,168,718
151,14,516,781
151,19,64,718
151,20,792,1004
151,21,1841,826
151,32,1660,867
152,1,1839,800
152,2,1101,718
152,3,451,697
152,4,341,740
152,5,389,706
152,8,336,739
152,13,171,719
152,14,516,782
152,19,68,719
152,20,789,1004
152,21,1841,826
152,32,1659,867
153,1,1839,800
153,2,1099,718
153,3,448,697
153,4,344,741
153,5,390,708
153,8,340,739
153,13,174,719
153,14,516,782
153,19,71,719
153,20,785,1004
153,21,1842,826
153,32,1658,868
154,1,1839,799
154,2,1096,717
154,3,445,696
154,4,344,743
154,5,388,708
154,8,343,740
154,13,176,720
154,14,515,783
154,19,73,719
154,20,782,1004
154,21,1842,826
154,32,1657,869
155,1,1839,798
155,2,1094,722
155,3,442,696
155,4,346,741
155,5,385,708
155,8,346,740
155,13,178,720
155,14,515,784
155,19,75,720
155,20,779,1004
155,21,1842,827
155,32,1656,869
156,1,1839,797
156,2,1091,724
156,3,438,696
156,4,346,740
156,5,383,709
156,8,348,738
156,13,182,721
156,14,514,784
156,19,78,719
156,20,776,1004
156,21,1843,827
156,32,1654,870
157,1,1839,796
157,2,1088,724
157,3,435,695
157,4,349,740
157,5,381,709
157,8,351,739
157,13,184,721
157,14,514,785
157,19,81,719
157,20,773,1005
157,21,1843,827
157,32,1653,871
158,1,1838,796
158,2,1086,724
158,3,432,695
158,4,351,741
158,5,378,709
158,8,354,739
158,13,187,721
158,14,514,785
158,19,81,721
158,20,770,1005
158,21,1843,827
158,32,1652,871
159,1,1838,795
159,2,1083,725
159,3,429,695
159,4,354,741
159,5,376,710
159,8,357,739
159,13,190,721
159,14,513,786
159,19,83,721
159,20,767,1005
159,21,1843,828
159,32,1651,872
160,1,1838,794
160,2,1081,725
160,3,426,694
160,4,356,741
160,5,374,710
160,8,361,740
160,13,193,724
160,14,513,786
160,19,85,719
160,20,764,1005
160,21,1843,827
160,32,1650,872
160,35,1543,859
161,1,1838,793
161,2,1078,725
161,3,422,694
161,4,359,741
161,5,372,710
161,8,364,740
161,13,196,726
161,14,512,787
161,19,87,720
161,20,761,1005
161,21,1843,828
161,32,1649,873
161,35,1538,857
162,1,1838,793
162,2,1075,726
162,3,419,694
162,4,363,703
162,5,369,711
162,8,367,740
162,13,198,726
162,14,512,787
162,19,89,725
162,20,758,1005
162,21,1843,827
162,32,1648,874
162,35,1522,857
163,1,1838,792
163,2,1073,726
163,3,416,693
163,4,362,700
163,5,352,703
163,8,370,741
163,13,199,728
163,14,511,788
163,19,91,726
163,20,754,1005
163,21,1843,827
163,32,1647,874
163,35,1513,857
164,1,1838,791
164,2,1070,726
164,3,413,693
164,4,359,699
164,5,349,700
164,8,373,741
164,13,202,729
164,19,97,728
164,20,751,1005
164,21,1843,827
164,32,1646,875
164,35,1499,855
165,1,1838,790
165,2,1068,727
165,3,416,693
165,4,361,696
165,5,345,700
165,8,376,741
165,13,205,729
165,19,100,727
165,20,748,1005
165,21,1842,827
165,32,1645,876
165,35,1489,855
166,1,1838,789
166,2,1065,727
166,3,414,693
166,4,362,693
166,5,345,696
166,8,379,742
166,13,207,728
166,19,103,729
166,20,745,1005
166,21,1842,827
166,32,1644,876
166,35,1479,854
167,1,1838,789
167,2,1063,727
167,3,412,693
167,4,364,690
167,5,343,699
167,8,382,742
167,13,213,729
167,19,104,730
167,20,742,1005
167,21,1842,827
167,32,1643,877
167,35,1470,854
168,1,1838,788
168,2,1060,728
168,3,409,693
168,4,366,687
168,5,341,703
168,8,385,742
168,13,217,730
168,19,106,730
168,20,739,1005
168,21,1842,827
168,32,1642,877
168,35,1460,853
169,1,1838,787
169,2,1057,728
169,3,406,692
169,4,368,684
169,5,338,704
169,8,388,743
169,13,220,730
169,19,109,730
169,20,736,1005
169,21,1843,827
169,32,1641,878
169,35,1450,853
170,1,1838,786
170,2,1055,728
170,3,403,692
170,4,370,681
170,5,336,702
170,8,391,743
170,13,223,729
170,19,112,730
170,20,733,1005
170,21,1843,827
170,32,1640,879
170,35,1440,852
170,38,65,1002
171,1,1837,786
171,2,1052,729
171,3,400,692
171,4,396,710
171,5,332,701
171,8,394,743
171,13,225,730
171,19,116,731
171,20,730,1005
171,21,1843,827
171,32,1639,879
171,35,1430,852
171,38,54,1001
172,1,1837,785
172,2,1050,729
172,3,398,692
172,4,399,712
172,5,328,701
172,8,397,744
172,13,228,730
172,19,121,732
172,20,727,1005
172,21,1843,827
172,32,1638,880
172,35,1421,851
172,38,41,1001
173,1,1837,784
173,2,1047,729
173,3,395,691
173,4,404,723
173,5,326,702
173,8,401,744
173,13,230,729
173,19,124,731
173,20,723,1005
173,21,1843,827
173,32,1637,880
173,35,1411,851
173,38,29,1003
174,1,1837,783
174,2,1045,730
174,3,392,691
174,4,407,724
174,5,323,704
174,8,404,744
174,13,233,729
174,19,126,731
174,20,720,1005
174,21,1843,827
174,32,1636,881
174,35,1401,850
174,38,20,1003
175,1,1837,782
175,2,1042,730
175,3,389,691
175,4,410,737
175,5,320,704
175,8,407,745
175,13,236,729
175,19,127,731
175,20,717,1005
175,21,1843,827
175,32,1635,882
175,35,1391,850
175,38,11,1004
176,1,1837,782
176,2,1039,730
176,3,386,690
176,4,412,737
176,5,316,703
176,8,410,745
176,13,240,732
176,19,130,732
176,20,714,1005
176,21,1843,827
176,32,1634,882
176,35,1382,849
176,38,2,1004
177,1,1837,781
177,2,1037,731
177,3,384,690
177,4,415,739
177,5,313,701
177,8,413,745
177,13,244,731
177,19,132,729
177,20,711,1006
177,21,1843,826
177,32,1633,883
177,35,1372,848
177,38,-6,1004
178,1,1837,780
178,2,1034,731
178,3,381,690
178,4,418,742
178,5,311,699
178,8,416,746
178,13,246,732
178,19,137,730
178,20,708,1006
178,21,1843,826
178,32,1632,884
178,35,1362,848
178,38,-15,1005
179,1,1837,779
179,2,1032,731
179,3,378,690
179,4,422,739
179,5,309,697
179,8,419,746
179,13,249,733
179,19,140,730
179,20,705,1006
179,21,1843,825
179,32,1631,884
179,35,1352,847
179,38,-24,1005
180,1,1837,779
180,2,1029,732
180,3,375,689
180,4,425,739
180,5,305,694
180,8,422,746
180,13,251,732
180,19,142,731
180,20,702,1006
180,21,1843,825
180,32,1630,885
180,35,1343,847
180,38,-33,1006
181,1,1837,778
181,2,1026,732
181,3,372,689
181,4,428,741
181,5,302,693
181,8,425,747
181,13,254,731
181,19,145,731
181,20,699,1006
181,21,1843,825
181,32,1629,885
181,35,1333,846
181,38,-43,1006
182,1,1837,777
182,2,1024,732
182,3,370,689
182,4,431,742
182,5,300,696
182,8,428,747
182,13,257,732
182,19,148,733
182,20,696,1006
182,21,1843,825
182,32,1628,886
182,35,1323,846
182,38,-52,1006
183,1,1837,776
183,2,1021,733
183,3,367,689
183,4,435,743
183,5,298,697
183,8,431,748
183,13,260,732
183,19,151,733
183,20,692,1006
183,21,1843,824
183,32,1627,887
183,35,1291,848
183,38,-61,1007
184,1,1837,775
184,2,1019,733
184,3,364,688
184,4,438,744
184,5,296,696
184,8,434,748
184,13,263,732
184,19,154,734
184,20,689,1006
184,21,1843,824
184,32,1626,887
184,35,1280,848
184,38,-70,1007
185,1,1836,775
185,2,1016,733
185,3,361,688
185,4,441,745
185,5,296,702
185,8,438,748
185,13,268,722
185,19,157,734
185,20,686,1006
185,21,1843,825
185,32,1625,888
185,35,1269,847
185,38,-79,1007
186,1,1836,774
186,2,1014,734
186,3,350,690
186,4,444,747
186,5,286,704
186,8,441,749
186,13,271,721
186,19,160,734
186,20,683,1006
186,21,1843,824
186,32,1624,889
186,35,1258,847
186,38,-88,1008
187,1,1836,773
187,2,1011,734
187,3,347,690
187,4,448,748
187,5,283,705
187,8,444,749
187,13,274,720
187,19,162,735
187,20,680,1006
187,21,1842,825
187,32,1622,889
187,35,1247,847
187,38,-97,1008
188,1,1836,772
188,2,1008,734
188,3,346,686
188,4,451,749
188,5,280,705
188,8,447,749
188,13,278,719
188,19,165,735
188,20,677,1006
188,21,1842,825
188,32,1621,890
188,35,1237,847
188,38,-106,1008
189,1,1836,772
189,2,1006,735
189,3,344,685
189,4,454,750
189,5,277,706
189,8,450,750
189,13,279,704
189,19,168,736
189,20,674,1006
189,21,1842,825
189,32,1620,890
189,35,1226,847
189,38,-115,1009
190,1,1836,771
190,2,1003,735
190,3,343,687
190,4,458,751
190,5,274,706
190,8,453,750
190,13,279,705
190,19,171,736
190,20,671,1006
190,21,1842,825
190,32,1619,891
190,35,1215,846
190,38,-125,1009
191,2,1001,735
191,3,341,687
191,4,461,753
191,5,271,707
191,8,456,750
191,13,282,704
191,19,174,736
191,20,668,1006
191,21,1842,825
191,32,1618,892
191,35,1204,846
191,38,-134,1009
192,2,998,736
192,3,338,686
192,4,469,740
192,5,267,707
192,8,459,751
192,13,284,702
192,19,177,737
192,20,665,1006
192,21,1842,825
192,32,1617,892
192,35,1193,846
192,38,-143,1010
193,2,995,736
193,3,336,686
193,4,473,740
193,5,264,708
193,8,462,751
193,13,287,701
193,19,179,737
193,21,1842,826
193,32,1616,893
193,35,1182,845
193,38,-152,1010
194,2,993,736
194,3,333,686
194,4,476,742
194,5,261,708
194,8,465,751
194,13,290,699
194,19,182,737
194,21,1842,826
194,32,1615,894
194,35,1171,845
194,38,-161,1010
195,2,990,737
195,3,331,686
195,4,479,743
195,5,265,699
195,8,468,752
195,13,292,697
195,19,185,738
195,21,1843,826
195,32,1614,894
195,35,1160,844
195,38,-170,1011
196,2,988,737
196,3,328,685
196,4,480,743
196,5,259,697
196,8,471,752
196,13,295,696
196,19,188,738
196,21,1843,826
196,32,1613,895
196,35,1161,843
196,38,-179,1011
197,2,985,737
197,3,316,691
197,4,485,742
197,5,255,697
197,8,475,752
197,13,307,702
197,19,191,739
197,21,1843,826
